time,altitude,acc_x,vel_x,roll,pitch,yaw
118.219994,1570.635986,9.582573,-4.461670,-88.063187,-35.968307,-119.822914
118.239998,1570.504517,9.592773,-6.573486,-85.844940,-38.482780,-121.360321
118.259995,1570.385742,9.610963,-5.938721,-83.444847,-40.928825,-123.094536
118.279999,1570.223145,9.635737,-8.129883,-80.839600,-43.295910,-125.046646
118.299995,1570.093628,9.662742,-6.475830,-78.003723,-45.572163,-127.239464
118.320000,1569.925659,9.690266,-8.398438,-74.910255,-47.744743,-129.697189
118.339996,1569.839478,9.721330,-4.309082,-71.531586,-49.799408,-132.444748
118.360001,1569.727539,9.754120,-5.596924,-67.840454,-51.720295,-135.506287
118.379997,1569.606934,9.780458,-6.030273,-63.812653,-53.489697,-138.903519
118.399994,1569.536011,9.803159,-3.546143,-59.428665,-55.088360,-142.652618
118.419998,1569.407593,9.835146,-6.420898,-54.679157,-56.495476,-146.760117
118.439995,1569.336182,9.867637,-3.570557,-49.569088,-57.689053,-151.218079
118.459999,1569.224121,9.895231,-5.603027,-44.121204,-58.648155,-156.000839
118.479996,1569.109741,9.923681,-5.718994,-38.382187,-59.352688,-161.059265
118.500000,1568.984619,9.952152,-6.256104,-32.423225,-59.785591,-166.320343
118.519997,1568.884888,9.981408,-4.986572,-26.331478,-59.936104,-171.694473
118.540001,1568.753662,10.002581,-6.561279,-20.205666,-59.799603,-177.080750
118.559998,1568.656128,10.018997,-4.876709,-14.146752,-59.378601,177.623550
118.579994,1568.494751,10.033717,-8.068848,-8.246155,-58.683228,172.511475
118.599998,1568.416748,10.039602,-3.900146,-2.579150,-57.728931,167.659286
118.619995,1568.307251,10.041188,-5.474854,2.801395,-56.536270,163.120728
118.639999,1568.201050,10.034990,-5.310059,7.864332,-55.128265,158.927383
118.659996,1568.088501,10.023929,-5.627441,12.597331,-53.528805,155.091492
118.680000,1567.935303,10.008775,-7.659912,17.003357,-51.761589,151.609818
118.699997,1567.817993,9.990239,-5.865479,21.095932,-49.848598,148.468628
118.719994,1567.706543,9.974717,-5.572510,24.895124,-47.810699,145.647003
118.739998,1567.609131,9.963500,-4.870605,28.425035,-45.666351,143.120392
118.759995,1567.538574,9.953946,-3.527832,31.710791,-43.432255,140.863098
118.779999,1567.451538,9.940945,-4.351807,34.777302,-41.122929,138.849823
118.799995,1567.318726,9.924772,-6.640625,37.647659,-38.750957,137.057007
118.820000,1567.242065,9.902237,-3.833008,40.343784,-36.327232,135.462753
118.839996,1567.142578,9.875379,-4.974365,42.885315,-33.861168,134.047470
118.860001,1567.039673,9.856412,-5.145264,45.290131,-31.360884,132.793442
118.879997,1566.925659,9.842791,-5.700684,47.574158,-28.833775,131.685226
118.899994,1566.817139,9.834471,-5.426025,49.751602,-26.286205,130.709152
118.919998,1566.681152,9.820308,-6.799316,51.835155,-23.723320,129.853485
118.939995,1566.559082,9.805364,-6.103516,53.836365,-21.149702,129.107788
118.959999,1566.436401,9.787786,-6.134033,55.765762,-18.569292,128.463043
118.979996,1566.343018,9.762810,-4.669189,57.632874,-15.985388,127.911530
119.000000,1566.244019,9.729494,-4.949951,59.446350,-13.400699,127.446663
119.019997,1566.123047,9.689273,-6.048584,61.214474,-10.817399,127.063065
119.040001,1566.053589,9.641549,-3.472900,62.944637,-8.237554,126.756271
119.059998,1566.000977,9.588072,-2.630615,64.643959,-5.663497,126.522675
119.079994,1565.931519,9.527388,-3.472900,66.318436,-3.098047,126.359383
119.099998,1565.822510,9.390011,-5.450439,67.972229,-0.541503,126.268646
119.119995,1565.730957,9.317989,-4.577637,69.613258,2.004884,126.246437
119.139999,1565.637695,9.305711,-4.663086,71.247902,4.537759,126.289238
119.159996,1565.536133,9.258044,-5.078125,72.881142,7.056307,126.396988
119.180000,1565.442017,9.215722,-4.705811,74.518555,9.560700,126.571503
119.199997,1565.343750,9.184443,-4.913330,76.165375,12.049353,126.814301
119.219994,1565.300537,9.160260,-2.160645,77.828072,14.521714,127.127419
119.239998,1565.220581,9.122315,-3.997803,79.513458,16.976122,127.512901
119.259995,1565.086426,9.081281,-6.707764,81.227295,19.410061,127.972588
119.279999,1565.009155,9.075688,-3.863525,82.976738,21.822294,128.510132
119.299995,1564.928833,9.070926,-4.016113,84.769630,24.211584,129.130310
119.320000,1564.822266,9.052762,-5.328369,86.613007,26.575073,129.837524
119.339996,1564.678833,9.050982,-7.171631,88.515472,28.909750,130.637131
119.360001,1564.549072,9.060448,-6.488037,90.485931,31.212576,131.535385
119.379997,1564.442383,9.071453,-5.334473,92.534767,33.480530,132.539688
119.399994,1564.325684,9.070092,-5.834961,94.673813,35.710964,133.659393
119.419998,1564.215210,9.076880,-5.523682,96.915100,37.900005,134.904678
119.439995,1564.122803,9.096908,-4.620361,99.271980,40.042740,136.287003
119.459999,1564.059204,9.116864,-3.179932,101.760147,42.134552,137.820297
119.479996,1563.970337,9.131013,-4.443359,104.396927,44.169758,139.520218
119.500000,1563.933594,9.150155,-1.837158,107.200958,46.141605,141.403763
119.519997,1563.846069,9.179635,-4.376221,110.191589,48.042297,143.489059
119.540001,1563.786377,9.216328,-2.984619,113.388336,49.862099,145.794403
119.559998,1563.732788,9.257359,-2.679443,116.810188,51.589684,148.337631
119.579994,1563.651733,9.303913,-4.052734,120.475845,53.212605,151.136566
119.599998,1563.580322,9.355549,-3.570557,124.400848,54.717243,154.206299
119.619995,1563.510986,9.408414,-3.466797,128.597748,56.088943,157.558533
119.639999,1563.419678,9.458198,-4.565430,133.074112,57.311932,161.199921
119.659996,1563.341919,9.490599,-3.887939,137.827957,58.369289,165.127411
119.680000,1563.219482,9.529596,-6.121826,142.847778,59.244267,169.328064
119.699997,1563.124634,9.586914,-4.742432,148.109085,59.918594,173.775940
119.719994,1563.088623,9.645006,-1.800537,153.570236,60.374859,178.427689
119.739998,1562.989502,9.691177,-4.956055,159.170792,60.598392,-176.778809
119.759995,1562.949219,9.726763,-2.014160,164.835297,60.579750,-171.920639
119.779999,1562.876709,9.764861,-3.625488,170.479156,60.314808,-167.084137
119.799995,1562.786255,9.805655,-4.522705,176.017593,59.805145,-162.355865
119.820000,1562.702271,9.845482,-4.199219,-178.625961,59.058578,-157.814240
119.839996,1562.607788,9.871020,-4.724121,-173.514008,58.089054,-153.523392
119.860001,1562.571533,9.894516,-1.812744,-168.689423,56.914890,-149.528305
119.879997,1562.469849,9.932212,-5.084229,-164.175766,55.556931,-145.854385
119.899994,1562.425781,9.978377,-2.203369,-159.980560,54.037464,-142.510941
119.919998,1562.323364,10.023529,-5.120850,-156.097839,52.378891,-139.494141
119.939995,1562.197021,10.066983,-6.317139,-152.512405,50.602772,-136.790512
119.959999,1562.074585,10.100070,-6.121826,-149.202789,48.729328,-134.380051
119.979996,1561.951416,10.122087,-6.158447,-146.144150,46.776569,-132.239273
120.000000,1561.827515,10.130474,-6.195068,-143.311234,44.761028,-130.344131
120.019997,1561.709961,10.142784,-5.877686,-140.678894,42.696869,-128.670456
120.040001,1561.541504,10.149133,-8.422852,-138.223007,40.596260,-127.195206
120.059998,1561.421021,10.146934,-6.024170,-135.921509,38.469616,-125.897034
120.079994,1561.291016,10.127299,-6.500244,-133.754211,36.325321,-124.756607
120.099998,1561.152832,10.057550,-6.909180,-131.702072,34.169685,-123.753899
120.119995,1561.049561,10.105174,-5.163574,-129.750229,32.004955,-122.874481
120.139999,1560.968750,10.199524,-4.040527,-127.884087,29.833773,-122.105431
120.159996,1560.843262,10.177214,-6.274414,-126.088661,27.659313,-121.433830
120.180000,1560.749512,10.111511,-4.687500,-124.351921,25.482294,-120.848755
120.199997,1560.680298,10.077099,-3.460693,-122.664757,23.302124,-120.341476
120.219994,1560.573364,10.064583,-5.346680,-121.017967,21.116676,-119.903648
120.239998,1560.532593,10.032393,-2.038574,-119.404854,18.924833,-119.529724
120.259995,1560.428955,9.976363,-5.181885,-117.820023,16.727142,-119.215088
120.279999,1560.359985,9.948169,-3.448486,-116.258026,14.521784,-118.955849
120.299995,1560.258667,9.937544,-5.065918,-114.712723,12.307681,-118.748978
120.320000,1560.158691,9.927769,-4.998779,-113.181168,10.084953,-118.592461
120.339996,1560.088379,9.933325,-3.515625,-111.660393,7.853210,-118.484131
120.360001,1559.998657,9.961790,-4.486084,-110.147354,5.612213,-118.422691
120.379997,1559.897217,9.996401,-5.072021,-108.638901,3.362608,-118.407089
120.399994,1559.778564,10.004889,-5.932617,-107.132126,1.105045,-118.437004
120.419998,1559.649536,10.017674,-6.451416,-105.624039,-1.159407,-118.512733
120.439995,1559.541260,10.046666,-5.413818,-104.111626,-3.429883,-118.634644
120.459999,1559.378296,10.082910,-8.148193,-102.591400,-5.706208,-118.803413
120.479996,1559.266968,10.124676,-5.566406,-101.059227,-7.988788,-119.020073
120.500000,1559.188965,10.161953,-3.900146,-99.510834,-10.277987,-119.286392
120.519997,1559.083496,10.216538,-5.273438,-97.941521,-12.574322,-119.604774
120.540001,1558.981812,10.274032,-5.084229,-96.345894,-14.878881,-119.978096
120.559998,1558.917603,10.327308,-3.210449,-94.718208,-17.192402,-120.410149
120.579994,1558.823364,10.361008,-4.711914,-93.052055,-19.515663,-120.905365
120.599998,1558.761108,10.385886,-3.112793,-91.340088,-21.849688,-121.469345
120.619995,1558.671143,10.416431,-4.498291,-89.573769,-24.195261,-122.109093
120.639999,1558.537109,10.447213,-6.701660,-87.743439,-26.552380,-122.832573
120.659996,1558.435913,10.465961,-5.059814,-85.838051,-28.920809,-123.649940
120.680000,1558.298828,10.471724,-6.854248,-83.844765,-31.299356,-124.573395
120.699997,1558.122925,10.466688,-8.795166,-81.748665,-33.685959,-125.617470
120.719994,1557.990845,10.467798,-6.604004,-79.532738,-36.077553,-126.799286
120.739998,1557.854980,10.473031,-6.793213,-77.177643,-38.468426,-128.138748
120.759995,1557.712280,10.487416,-7.135010,-74.660744,-40.851944,-129.659363
120.779999,1557.574951,10.512902,-6.866455,-71.955841,-43.219238,-131.388657
120.799995,1557.439941,10.556641,-6.750488,-69.031837,-45.559067,-133.359009
120.820000,1557.324707,10.611811,-5.761719,-65.852905,-47.857269,-135.607819
120.839996,1557.211304,10.676350,-5.670166,-62.378017,-50.095848,-138.177185
120.860001,1557.058472,10.736875,-7.641602,-58.561260,-52.252876,-141.114502
120.879997,1556.949097,10.813997,-5.468750,-54.351429,-54.302505,-144.471573
120.899994,1556.821899,10.898732,-6.359863,-49.700520,-56.213947,-148.297577
120.919998,1556.713501,10.990854,-5.419922,-44.566261,-57.950893,-152.635712
120.939995,1556.590942,11.087092,-6.127930,-38.922424,-59.472401,-157.512573
120.959999,1556.454224,11.184437,-6.835938,-32.769062,-60.732555,-162.927353
120.979996,1556.367676,11.275525,-4.327393,-26.154337,-61.686310,-168.831924
121.000000,1556.282593,11.357795,-4.254150,-19.180380,-62.292591,-175.123383
121.019997,1556.180054,11.428123,-5.126953,-12.003481,-62.520878,178.355438
121.040001,1556.102905,11.477893,-3.857422,-4.816030,-62.356503,171.798340
121.059998,1555.966431,11.517556,-6.823730,2.184608,-61.803223,165.404434
121.079994,1555.842163,11.537967,-6.213379,8.827685,-60.881584,159.346802
121.099998,1555.751587,11.543344,-4.528809,14.992184,-59.624619,153.748932
121.119995,1555.663452,11.542167,-4.406738,20.612810,-58.072472,148.679092
121.139999,1555.552856,11.532660,-5.529785,25.674454,-56.266842,144.155869
121.159996,1555.495850,11.513961,-2.850342,30.197647,-54.247326,140.162079
121.180000,1555.368774,11.488334,-6.353760,34.224640,-52.048836,136.659729
121.199997,1555.184570,11.458249,-9.210205,37.808067,-49.701157,133.600739
121.219994,1555.063599,11.421000,-6.048584,41.002777,-47.228920,130.934982
121.239998,1554.978271,11.382901,-4.266357,43.861526,-44.652119,128.614441
121.259995,1554.885254,11.342491,-4.650879,46.433098,-41.987087,126.595284
121.279999,1554.744995,11.299189,-7.012939,48.760735,-39.247105,124.838745
121.299995,1554.632812,11.253990,-5.609131,50.882618,-36.443005,123.311531
121.320000,1554.466187,11.209727,-8.331299,52.831383,-33.584499,121.985153
121.339996,1554.335449,11.163646,-6.536865,54.634743,-30.680813,120.835739
121.360001,1554.177979,11.122016,-7.873535,56.316452,-27.740194,119.843079
121.379997,1554.033569,11.088311,-7.220459,57.896553,-24.770224,118.989952
121.399994,1553.889648,11.060366,-7.196045,59.392406,-21.778446,118.261810
121.419998,1553.781738,11.035038,-5.395508,60.818386,-18.772114,117.646080
121.439995,1553.648438,11.013651,-6.665039,62.187088,-15.757949,117.132164
121.459999,1553.565918,10.992826,-4.125977,63.508331,-12.743339,116.710999
121.479996,1553.486206,10.973668,-3.985596,64.791878,-9.732400,116.374741
121.500000,1553.377075,10.956426,-5.456543,66.044998,-6.731377,116.116554
121.519997,1553.289062,10.950133,-4.400635,67.274063,-3.746327,115.930733
121.540001,1553.188110,10.948556,-5.047607,68.484871,-0.783153,115.812325
121.559998,1553.071655,10.947488,-5.822754,69.682640,2.153614,115.757233
121.579994,1552.971313,10.950716,-5.017090,70.871284,5.058793,115.761917
121.599998,1552.882690,10.960195,-4.431152,72.054588,7.928891,115.823761
121.619995,1552.773682,10.971595,-5.450439,73.236122,10.760329,115.940598
121.639999,1552.659912,10.982466,-5.688477,74.419327,13.550750,116.110725
121.659996,1552.558105,10.991319,-5.090332,75.607704,16.298199,116.333206
121.680000,1552.428955,10.999081,-6.457520,76.805321,19.001749,116.607620
121.699997,1552.357056,11.000096,-3.594971,78.016838,21.661453,116.934624
121.719994,1552.265747,10.999116,-4.565430,79.247169,24.277588,117.315308
121.739998,1552.176270,10.994002,-4.473877,80.501846,26.850870,117.751755
121.759995,1552.059326,10.984704,-5.847168,81.787224,29.381931,118.246811
121.779999,1551.971069,10.972704,-4.412842,83.109680,31.870785,118.803841
121.799995,1551.859253,10.918784,-5.590820,84.474609,34.317005,119.427246
121.820000,1551.750854,10.894064,-5.419922,85.889595,36.720795,120.122040
121.839996,1551.671143,10.906544,-3.985596,87.364876,39.081997,120.895271
121.860001,1551.571045,10.880122,-5.004883,88.909996,41.399975,121.754890
121.879997,1551.459473,10.871511,-5.578613,90.535454,43.673615,122.710243
121.899994,1551.383423,10.883498,-3.802490,92.253807,45.902328,123.772598
121.919998,1551.280273,10.897589,-5.157471,94.079788,48.085037,124.954987
121.939995,1551.181274,10.904427,-4.949951,96.031006,50.219341,126.273460
121.959999,1551.123413,10.914163,-2.893066,98.127541,52.302422,127.747192
121.979996,1551.036987,10.924651,-4.321289,100.392647,54.331367,129.398758
122.000000,1550.932129,10.938895,-5.242920,102.852867,56.301300,131.253830
122.019997,1550.813599,10.943577,-5.926514,105.538574,58.206738,133.341949
122.040001,1550.743896,10.937547,-3.485107,108.484940,60.040966,135.697922
122.059998,1550.670532,10.937742,-3.668213,111.731087,61.796005,138.360794
122.079994,1550.625488,10.948258,-2.252197,115.321724,63.462009,141.375137
122.099998,1550.534790,10.967505,-4.534912,119.304207,65.025337,144.788361
122.119995,1550.433105,10.984830,-5.084229,123.727753,66.469818,148.649323
122.139999,1550.378662,10.991579,-2.722168,128.634247,67.776146,153.000092
122.159996,1550.284912,10.987452,-4.687500,134.053970,68.921402,157.871140
122.180000,1550.207275,10.966043,-3.881836,139.991318,69.880135,163.267181
122.199997,1550.099365,10.934480,-5.395508,146.413254,70.626396,169.155426
122.219994,1550.025879,10.900464,-3.674316,153.237549,71.135818,175.453995
122.239998,1549.918213,10.866872,-5.383301,160.329727,71.388969,-177.971497
122.259995,1549.788574,10.828310,-6.481934,167.514542,71.374046,-171.296051
122.279999,1549.723511,10.784028,-3.253174,174.600815,71.089668,-164.710693
122.299995,1549.671509,10.731037,-2.600098,-178.588943,70.544563,-158.392456
122.320000,1549.582275,10.673862,-4.461670,-172.193390,69.756165,-152.479996
122.339996,1549.530762,10.612840,-2.575684,-166.299850,68.747620,-147.060364
122.360001,1549.465210,10.552487,-3.277588,-160.945084,67.544189,-142.170288
122.379997,1549.380005,10.493517,-4.260254,-156.126694,66.170563,-137.807358
122.399994,1549.333862,10.438882,-2.307129,-151.816162,64.649513,-133.943100
122.419998,1549.294800,10.389383,-1.953125,-147.971390,63.001041,-130.535583
122.439995,1549.203735,10.339251,-4.553223,-144.545044,61.242771,-127.537605
122.459999,1549.113281,10.281643,-4.522705,-141.489731,59.389347,-124.902061
122.479996,1549.008057,10.222518,-5.261230,-138.761353,57.453705,-122.585197
122.500000,1548.927002,10.149746,-4.052734,-136.319916,55.446888,-120.547707
122.519997,1548.865723,10.077435,-3.063965,-134.130066,53.378887,-118.755180
122.540001,1548.796875,10.014356,-3.442383,-132.160446,51.258892,-117.177322
122.559998,1548.701538,9.949814,-4.766846,-130.383118,49.095318,-115.787506
122.579994,1548.623901,9.894264,-3.881836,-128.774185,46.896248,-114.563080
122.599998,1548.550537,9.842393,-3.668213,-127.313065,44.669155,-113.484749
122.619995,1548.462158,9.791225,-4.418945,-125.981262,42.420982,-112.535484
122.639999,1548.368652,9.748363,-4.675293,-124.762978,40.158230,-111.700699
122.659996,1548.245117,9.711609,-6.176758,-123.643646,37.886719,-110.967171
122.680000,1548.139160,9.656356,-5.297852,-122.610909,35.612171,-110.323662
122.699997,1548.041016,9.603992,-4.907227,-121.652985,33.340485,-109.759850
122.719994,1547.934204,9.568450,-5.340576,-120.760376,31.077530,-109.267250
122.739998,1547.856567,9.549152,-3.881836,-119.924904,28.828915,-108.838531
122.759995,1547.812866,9.514935,-2.185059,-119.139938,26.598133,-108.467438
122.779999,1547.744751,9.462399,-3.405762,-118.399208,24.390240,-108.147980
122.799995,1547.685425,9.419044,-2.966309,-117.697006,22.209314,-107.874939
122.820000,1547.576416,9.391789,-5.450439,-117.028374,20.059256,-107.643829
122.839996,1547.486206,9.364036,-4.510498,-116.388710,17.943556,-107.450294
122.860001,1547.431885,9.330080,-2.716064,-115.774033,15.864679,-107.290512
122.879997,1547.367065,9.293097,-3.240967,-115.180763,13.823818,-107.161156
122.899994,1547.308716,9.257159,-2.917480,-114.605759,11.822554,-107.058884
122.919998,1547.264648,9.218737,-2.203369,-114.046463,9.862353,-106.981087
122.939995,1547.176025,9.178411,-4.431152,-113.500465,7.944615,-106.925224
122.959999,1547.075928,9.147820,-5.004883,-112.965675,6.070346,-106.888786
122.979996,1546.999634,9.118910,-3.814697,-112.440384,4.239733,-106.869865
123.000000,1546.940308,9.087336,-2.966309,-111.923042,2.453277,-106.866592
123.019997,1546.856934,9.059053,-4.168701,-111.412537,0.711023,-106.877296
123.040001,1546.822510,9.029971,-1.721191,-110.907692,-0.987029,-106.900444
123.059998,1546.781860,9.005512,-2.032471,-110.407738,-2.641117,-106.934792
123.079994,1546.745117,8.983010,-1.837158,-109.911873,-4.251969,-106.979156
123.099998,1546.708740,8.957331,-1.818848,-109.419670,-5.819778,-107.032417
123.119995,1546.658569,8.930643,-2.508545,-108.930649,-7.345047,-107.093559
123.139999,1546.576782,8.909536,-4.089355,-108.444473,-8.828387,-107.161697
123.159996,1546.500366,8.895861,-3.820801,-107.961128,-10.270311,-107.236053
123.180000,1546.417603,8.885959,-4.138184,-107.480492,-11.671382,-107.315849
123.199997,1546.297119,8.874552,-6.024170,-107.002655,-13.032750,-107.400436
123.219994,1546.238159,8.867887,-2.947998,-106.527771,-14.355018,-107.489288
123.239998,1546.153198,8.860605,-4.248047,-106.056030,-15.638665,-107.582031
123.259995,1546.090820,8.865009,-3.118896,-105.586670,-16.884764,-107.678589
123.279999,1546.033569,8.875187,-2.862549,-105.120781,-18.093243,-107.778625
123.299995,1545.942749,8.874979,-4.541016,-104.660393,-19.264177,-107.881233
123.320000,1545.779541,8.887422,-8.160400,-104.205231,-20.397814,-107.986366
123.339996,1545.675171,8.911503,-5.218506,-103.755928,-21.493872,-108.094276
123.360001,1545.588135,8.938635,-4.351807,-103.314087,-22.551914,-108.204689
123.379997,1545.474487,8.955939,-5.682373,-102.880630,-23.570560,-108.317566
123.399994,1545.379517,8.976836,-4.748535,-102.456558,-24.549610,-108.432716
123.419998,1545.322632,8.998741,-2.844238,-102.043037,-25.488375,-108.549904
123.439995,1545.223267,9.016980,-4.968262,-101.640846,-26.385990,-108.669006
123.459999,1545.122192,9.033760,-5.053711,-101.251205,-27.241684,-108.789886
123.479996,1545.057739,9.055323,-3.222656,-100.875122,-28.054575,-108.912399
123.500000,1545.006592,9.075926,-2.557373,-100.513641,-28.824015,-109.036324
123.519997,1544.929810,9.095264,-3.839111,-100.167793,-29.549961,-109.161133
123.540001,1544.800415,9.117650,-6.469727,-99.838440,-30.232018,-109.286438
123.559998,1544.745483,9.141307,-2.746582,-99.526535,-30.869694,-109.411911
123.579994,1544.674805,9.164986,-3.533936,-99.232994,-31.462831,-109.536873
123.599998,1544.586548,9.188302,-4.412842,-98.958633,-32.011585,-109.660797
123.619995,1544.475708,9.213581,-5.541992,-98.703735,-32.516682,-109.783203
123.639999,1544.415894,9.239518,-2.990723,-98.468834,-32.978836,-109.903313
123.659996,1544.347412,9.268740,-3.424072,-98.254539,-33.398556,-110.020355
123.680000,1544.252319,9.301749,-4.754639,-98.061066,-33.776497,-110.133629
123.699997,1544.167236,9.338627,-4.254150,-97.888817,-34.113213,-110.242348
123.719994,1544.094116,9.376765,-3.656006,-97.737846,-34.409428,-110.345886
123.739998,1544.010498,9.414916,-4.180908,-97.607971,-34.666500,-110.443443
123.759995,1543.934448,9.449248,-3.802490,-97.499245,-34.885429,-110.534225
123.779999,1543.851318,9.477006,-4.156494,-97.411247,-35.067432,-110.617912
123.799995,1543.759033,9.504457,-4.614258,-97.343529,-35.213535,-110.693810
123.820000,1543.686401,9.536604,-3.631592,-97.295708,-35.325031,-110.761322
123.839996,1543.582153,9.575367,-5.212402,-97.267242,-35.403191,-110.820023
123.860001,1543.481934,9.614474,-5.010986,-97.257141,-35.450111,-110.869621
123.879997,1543.439697,9.646625,-2.111816,-97.265404,-35.466942,-110.909286
123.899994,1543.336548,9.674672,-5.157471,-97.290405,-35.455044,-110.939163
123.919998,1543.242798,9.702390,-4.687500,-97.330727,-35.415379,-110.959488
123.939995,1543.176758,9.733250,-3.302002,-97.387581,-35.348743,-110.968910
123.959999,1543.139526,9.770063,-1.861572,-97.459831,-35.255554,-110.967445
123.979996,1543.052490,9.804698,-4.351807,-97.545998,-35.136765,-110.955299
124.000000,1542.963013,9.837710,-4.473877,-97.645378,-34.992996,-110.932388
124.019997,1542.887573,9.871910,-3.771973,-97.757286,-34.824791,-110.898689
124.040001,1542.789429,9.906820,-4.907227,-97.881042,-34.632763,-110.854218
124.059998,1542.705200,9.937406,-4.211426,-98.015938,-34.417122,-110.799110
124.079994,1542.626831,9.962864,-3.918457,-98.161263,-34.177902,-110.733467
124.099998,1542.551270,9.986286,-3.778076,-98.316498,-33.915043,-110.657448
124.119995,1542.501343,10.010514,-2.496338,-98.481201,-33.628651,-110.571060
124.139999,1542.424927,10.032421,-3.820801,-98.654831,-33.318306,-110.474480
124.159996,1542.368042,10.045301,-2.844238,-98.836868,-32.983746,-110.368088
124.180000,1542.314941,10.047580,-2.655029,-99.026924,-32.624607,-110.252251
124.199997,1542.248169,10.049294,-3.338623,-99.224831,-32.240433,-110.127342
124.219994,1542.134521,10.058527,-5.682373,-99.430344,-31.830603,-109.993576
124.239998,1542.087646,10.060130,-2.343750,-99.642990,-31.394533,-109.851593
124.259995,1541.981445,10.055097,-5.310059,-99.862595,-30.931849,-109.701912
124.279999,1541.868164,10.047021,-5.664062,-100.088905,-30.441837,-109.545158
124.299995,1541.772949,10.044568,-4.760742,-100.321907,-29.923580,-109.381798
124.320000,1541.640869,10.040014,-6.604004,-100.561592,-29.376335,-109.212250
124.339996,1541.533813,10.028550,-5.352783,-100.807869,-28.799307,-109.037338
124.360001,1541.450928,10.015324,-4.144287,-101.060738,-28.191858,-108.857803
124.379997,1541.411621,10.003155,-1.965332,-101.320076,-27.553791,-108.674522
124.399994,1541.350708,9.990811,-3.045654,-101.586174,-26.884642,-108.488243
124.419998,1541.237793,9.975627,-5.645752,-101.859138,-26.183838,-108.299713
124.439995,1541.167358,9.957829,-3.521729,-102.139023,-25.450972,-108.109818
124.459999,1541.072021,9.941454,-4.766846,-102.425484,-24.686703,-107.919655
124.479996,1541.037720,9.926006,-1.715088,-102.720436,-23.889618,-107.728981
124.500000,1540.962891,9.902989,-3.741455,-103.023491,-23.060455,-107.538902
124.519997,1540.824585,9.871860,-6.915283,-103.334419,-22.199738,-107.350433
124.540001,1540.739624,9.838626,-4.248047,-103.652603,-21.308002,-107.164627
124.559998,1540.677246,9.808051,-3.118896,-103.977882,-20.385181,-106.982086
124.579994,1540.565186,9.778008,-5.603027,-104.310722,-19.431625,-106.803223
124.599998,1540.487427,9.741179,-3.887939,-104.651047,-18.447834,-106.628273
124.619995,1540.366455,9.703468,-6.048584,-104.999001,-17.434235,-106.457855
124.639999,1540.341797,9.663797,-1.232910,-105.354630,-16.391031,-106.292320
124.659996,1540.273926,9.628066,-3.393555,-105.717918,-15.318536,-106.132195
124.680000,1540.155884,9.594427,-5.902100,-106.088966,-14.216712,-105.977806
124.699997,1540.086060,9.565777,-3.491211,-106.467575,-13.085786,-105.829613
124.719994,1540.002441,9.537122,-4.180908,-106.853806,-11.925439,-105.688141
124.739998,1539.912720,9.509610,-4.486084,-107.247787,-10.735040,-105.553581
124.759995,1539.802856,9.479322,-5.493164,-107.649734,-9.513925,-105.426361
124.779999,1539.706543,9.453754,-4.815674,-108.059753,-8.261200,-105.306755
124.799995,1539.634155,9.433295,-3.619385,-108.477806,-6.976130,-105.195213
124.820000,1539.579468,9.420981,-2.734375,-108.903984,-5.657365,-105.092262
124.839996,1539.427124,9.405824,-7.617188,-109.338547,-4.303344,-104.998390
124.860001,1539.385986,9.381542,-2.056885,-109.781494,-2.912714,-104.914352
124.879997,1539.278442,9.367243,-5.377197,-110.233170,-1.483462,-104.841011
124.899994,1539.168457,9.351025,-5.499268,-110.693970,-0.014230,-104.779526
124.919998,1539.066162,9.318875,-5.114746,-111.164459,1.497110,-104.731140
124.939995,1538.957764,9.286618,-5.419922,-111.645325,3.052491,-104.697411
124.959999,1538.845947,9.256176,-5.590820,-112.137428,4.653503,-104.679970
124.979996,1538.788696,9.223575,-2.862549,-112.641907,6.301426,-104.680832
125.000000,1538.686401,9.185925,-5.114746,-113.160294,7.997007,-104.702217
125.019997,1538.556763,9.139035,-6.481934,-113.694084,9.739982,-104.746109
125.040001,1538.472656,9.085943,-4.205322,-114.245186,11.530138,-104.814995
125.059998,1538.362305,9.034801,-5.517578,-114.816551,13.366428,-104.911575
125.079994,1538.252441,8.995790,-5.493164,-115.411217,15.248048,-105.038834
125.099998,1538.182251,8.966791,-3.509521,-116.031715,17.173113,-105.199844
125.119995,1538.079102,8.946238,-5.157471,-116.681908,19.140461,-105.398048
125.139999,1538.035278,8.929626,-2.191162,-117.366112,21.147480,-105.637367
125.159996,1537.936035,8.918937,-4.962158,-118.089371,23.192160,-105.921913
125.180000,1537.896484,8.915995,-1.977539,-118.856026,25.271368,-106.256073
125.199997,1537.796753,8.925157,-4.986572,-119.672203,27.382439,-106.644508
125.219994,1537.698608,8.939328,-4.907227,-120.544731,29.522146,-107.092628
125.239998,1537.594727,8.958109,-5.194092,-121.481400,31.687189,-107.606636
125.259995,1537.468262,8.987255,-6.323242,-122.491127,33.873840,-108.193863
125.279999,1537.393066,9.019429,-3.759766,-123.583794,36.078003,-108.862640
125.299995,1537.300293,9.063579,-4.638672,-124.770340,38.295277,-109.622253
125.320000,1537.214478,9.108790,-4.290771,-126.063377,40.521011,-110.483215
125.339996,1537.111816,9.149619,-5.133057,-127.477356,42.750061,-111.458603
125.360001,1536.960327,9.188330,-7.574463,-129.028824,44.977444,-112.563263
125.379997,1536.888428,9.228155,-3.594971,-130.737137,47.197411,-113.814865
